Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021020105009166,PLI,3,17,10,840.0,8400.0
2021020105009165,PLI,3,8,10,840.0,8400.0
2021020105009164,PLI,3,38,10,840.0,8400.0
2021020105009163,PLI,3,8,10,840.0,8400.0
2021020105009162,PLI,3,17,10,840.0,8400.0
2021020105009161,PLI,3,19,10,840.0,8400.0
2021020105008668,PLI,46,37,10,840.0,8400.0
2021020105008667,PLI,46,57,10,840.0,8400.0
2021020105008674,PLI,47,53,10,840.0,8400.0
2021020105008673,PLI,47,4,10,840.0,8400.0
2021020105008672,PLI,47,38,10,840.0,8400.0
2021020105008671,PLI,47,29,10,840.0,8400.0
2021020105008670,PLI,47,57,10,840.0,8400.0
2021020105008669,PLI,46,38,10,840.0,8400.0
2021020105008680,PLI,47,53,10,840.0,8400.0
2021020105008679,PLI,47,38,10,840.0,8400.0
2021020105008678,PLI,47,14,10,840.0,8400.0
2021020105008677,PLI,47,38,10,840.0,8400.0
2021020105008676,PLI,47,14,10,840.0,8400.0
2021020105008675,PLI,47,32,10,840.0,8400.0
2021020105008686,PLI,47,44,10,840.0,8400.0
2021020105008685,PLI,47,38,10,840.0,8400.0
2021020105008684,PLI,47,38,10,840.0,8400.0
2021020105008683,PLI,47,32,10,840.0,8400.0
2021020105008682,PLI,47,38,10,840.0,8400.0
2021020105008681,PLI,47,38,10,840.0,8400.0
2021020105008692,PLI,44,20,10,840.0,8400.0
2021020105008691,PLI,44,44,10,840.0,8400.0
2021020105008690,PLI,44,38,10,840.0,8400.0
2021020105008689,PLI,47,38,10,840.0,8400.0
2021020105008688,PLI,47,44,10,840.0,8400.0
2021020105008687,PLI,47,38,10,840.0,8400.0
2021020105008698,PLI,44,14,10,840.0,8400.0
2021020105008697,PLI,44,38,10,840.0,8400.0
2021020105008696,PLI,44,14,10,840.0,8400.0
2021020105008695,PLI,44,44,10,840.0,8400.0
2021020105008694,PLI,44,14,10,840.0,8400.0
2021020105008693,PLI,44,38,10,840.0,8400.0
2021020105008704,PLI,44,57,10,840.0,8400.0
2021020105008703,PLI,44,43,10,840.0,8400.0
2021020105008702,PLI,44,14,10,840.0,8400.0
2021020105008701,PLI,44,14,10,840.0,8400.0
2021020105008700,PLI,44,14,10,840.0,8400.0
2021020105008699,PLI,44,44,10,840.0,8400.0
2021020105008710,PLI,44,14,10,840.0,8400.0
2021020105008709,PLI,44,44,10,840.0,8400.0
2021020105008708,PLI,44,51,10,840.0,8400.0
2021020105008707,PLI,44,44,10,840.0,8400.0
2021020105008706,PLI,44,14,10,840.0,8400.0
2021020105008705,PLI,44,32,10,840.0,8400.0
2021020105008716,PLI,44,45,10,840.0,8400.0
2021020105008715,PLI,44,44,10,840.0,8400.0
2021020105008714,PLI,44,7,10,840.0,8400.0
2021020105008713,PLI,44,44,10,840.0,8400.0
2021020105008712,PLI,44,14,10,840.0,8400.0
2021020105008711,PLI,44,32,10,840.0,8400.0
2021020105008722,PLI,44,38,10,840.0,8400.0
2021020105008721,PLI,44,42,10,840.0,8400.0
2021020105008720,PLI,44,52,10,840.0,8400.0
2021020105008719,PLI,44,1,10,840.0,8400.0
2021020105008718,PLI,44,3,10,840.0,8400.0
2021020105008717,PLI,44,21,10,840.0,8400.0
2021020105008728,PLI,44,38,10,840.0,8400.0
2021020105008727,PLI,44,46,10,840.0,8400.0
2021020105008726,PLI,44,42,10,840.0,8400.0
2021020105008725,PLI,44,38,10,840.0,8400.0
2021020105008724,PLI,44,37,10,840.0,8400.0
2021020105008723,PLI,44,38,10,840.0,8400.0
2021020105008734,PLI,44,47,10,840.0,8400.0
2021020105008733,PLI,44,32,10,840.0,8400.0
2021020105008732,PLI,44,45,10,840.0,8400.0
2021020105008731,PLI,44,47,10,840.0,8400.0
2021020105008730,PLI,44,38,10,840.0,8400.0
2021020105008729,PLI,44,38,10,840.0,8400.0
2021020105008740,PLI,43,10,10,840.0,8400.0
2021020105008739,PLI,44,47,10,840.0,8400.0
2021020105008738,PLI,44,3,10,840.0,8400.0
2021020105008737,PLI,44,26,10,840.0,8400.0
2021020105008736,PLI,44,22,10,840.0,8400.0
2021020105008735,PLI,44,49,10,840.0,8400.0
2021020105008746,PLI,33,42,10,840.0,8400.0
2021020105008745,PLI,33,40,10,840.0,8400.0
2021020105008744,PLI,33,47,10,840.0,8400.0
2021020105008743,PLI,33,10,10,840.0,8400.0
2021020105008742,PLI,33,44,10,840.0,8400.0
2021020105008741,PLI,33,25,10,840.0,8400.0
2021020105008752,PLI,41,10,10,840.0,8400.0
2021020105008751,PLI,41,38,10,840.0,8400.0
2021020105008750,PLI,33,25,10,840.0,8400.0
2021020105008749,PLI,33,10,10,840.0,8400.0
2021020105008748,PLI,33,17,10,840.0,8400.0
2021020105008747,PLI,33,10,10,840.0,8400.0
2021020105008758,PLI,6,17,10,840.0,8400.0
2021020105008757,PLI,6,3,10,840.0,8400.0
2021020105008756,PLI,14,10,10,840.0,8400.0
2021020105008755,PLI,41,38,10,840.0,8400.0
2021020105008754,PLI,41,17,10,840.0,8400.0
2021020105008753,PLI,41,38,10,840.0,8400.0
2021020105008764,PLI,6,29,10,840.0,8400.0
2021020105008763,PLI,6,47,10,840.0,8400.0
2021020105008762,PLI,6,38,10,840.0,8400.0
2021020105008761,PLI,6,10,10,840.0,8400.0
2021020105008760,PLI,6,58,10,840.0,8400.0
2021020105008759,PLI,6,1,10,840.0,8400.0
2021020105008770,PLI,6,34,10,840.0,8400.0
2021020105008769,PLI,6,38,10,840.0,8400.0
2021020105008768,PLI,6,47,10,840.0,8400.0
2021020105008767,PLI,6,42,10,840.0,8400.0
2021020105008766,PLI,6,34,10,840.0,8400.0
2021020105008765,PLI,6,58,10,840.0,8400.0
2021020105008776,PLI,6,14,10,840.0,8400.0
2021020105008775,PLI,6,38,10,840.0,8400.0
2021020105008774,PLI,6,34,10,840.0,8400.0
2021020105008773,PLI,6,47,10,840.0,8400.0
2021020105008772,PLI,6,58,10,840.0,8400.0
2021020105008771,PLI,6,57,10,840.0,8400.0
2021020105008782,PLI,6,58,10,840.0,8400.0
2021020105008781,PLI,6,41,10,840.0,8400.0
2021020105008780,PLI,6,14,10,840.0,8400.0
2021020105008779,PLI,6,34,10,840.0,8400.0
2021020105008778,PLI,6,3,10,840.0,8400.0
2021020105008777,PLI,6,47,10,840.0,8400.0
2021020105008788,PLI,1,7,10,840.0,8400.0
2021020105008787,PLI,1,58,10,840.0,8400.0
2021020105008786,PLI,6,36,10,840.0,8400.0
2021020105008785,PLI,6,34,10,840.0,8400.0
2021020105008784,PLI,6,29,10,840.0,8400.0
2021020105008783,PLI,6,26,10,840.0,8400.0
2021020105008794,PLI,1,43,10,840.0,8400.0
2021020105008793,PLI,1,58,10,840.0,8400.0
2021020105008792,PLI,1,3,10,840.0,8400.0
2021020105008791,PLI,1,7,10,840.0,8400.0
2021020105008790,PLI,1,58,10,840.0,8400.0
2021020105008789,PLI,1,57,10,840.0,8400.0
2021020105008800,PLI,1,10,10,840.0,8400.0
2021020105008799,PLI,1,58,10,840.0,8400.0
2021020105008798,PLI,1,42,10,840.0,8400.0
2021020105008797,PLI,1,53,10,840.0,8400.0
2021020105008796,PLI,1,58,10,840.0,8400.0
2021020105008795,PLI,1,10,10,840.0,8400.0
